year,month_num,final_region,total_sales,total_items,prev_year_sales,sales_growth
2022,6,Chihuahua,117475.37,83,147105.82,-20.142269014237513
2022,6,Ciudad de México,1258276.4,910,871981.06,44.30088653531074
2022,6,Coahuila,168981.37000000002,118,144940.27000000002,16.58690162506252
2022,6,Colima,63643.64,48,25652.79,148.09636690589988
2022,6,Durango,60061.67,43,41248.11,45.61072010329685
2022,6,Guanajuato,158601.68000000002,125,115979.19,36.75011870664041
2022,6,Guerrero,60731.85,46,22280.12,172.5831368951334
2022,6,Hidalgo,92751.86,71,46131.990000000005,101.05757414757089
2022,6,Jalisco,591071.91,424,463684.36000000004,27.472902040517383
2022,6,Michoacán,187060.09,129,99668.48,87.68229434220328
2022,6,Morelos,94417.57,69,39900.07,136.63509863516532
2022,6,México,733695.4700000001,536,417980.13,75.53357620133762
2022,6,Nayarit,31988.600000000002,25,39142.87,-18.277326113287042
2022,6,Nuevo León,492500.78,374,488174.4,0.8862365580825222
2022,6,Oaxaca,90315.45,67,35189.71,156.65301021236039
2022,6,Puebla,217732.98,156,145861.24,49.27404977497793
2022,6,Querétaro,194739.96999999997,149,116318.21999999999,67.42000522360125
2022,6,Quintana Roo,134942.62,111,37978.03,255.31758756312533
2022,6,San Luis Potosí,102725.01000000001,72,84878.23,21.026333843201037
2022,6,Sinaloa,180665.06,134,128080.98000000001,41.055338583449306
2022,6,Sonora,71041.89,63,68781.06,3.286994995424615
2022,6,Tabasco,100026.18,77,38991.81,156.53125617918224
2022,6,Tamaulipas,184172.32,136,115672.72,59.21845703982754
2022,6,Tlaxcala,19008.46,13,15164.43,25.348991027028372
2022,6,Veracruz,230799.52000000002,183,129630.57,78.04405241757404
2022,6,Yucatán,91919.26999999999,93,62992.73,45.920441930362415
2022,6,Zacatecas,30268.170000000002,21,48789.07,-37.961166302206614
2022,7,Aguascalientes,97995.71,71,64194.59,52.65415668205063
2022,7,Baja California,173501.72,147,182441.72,-4.900194977333036
2022,7,Baja California Sur,91011.65,81,41116.2,121.35228936526235
2022,7,Campeche,66213.05,62,21304.0,210.80102328201278
2022,7,Chiapas,155893.65,131,85016.35,83.3690225468395
2022,7,Chihuahua,214317.27,175,172537.78,24.214690834668204
2022,7,Ciudad de México,2192663.06,1715,1108661.12,97.77576938929722
2022,7,Coahuila,244867.78,200,155698.85,57.27012755713995
2022,7,Colima,130122.46999999999,96,60111.229999999996,116.469484986416
2022,7,Durango,128030.85,96,56051.41,128.4168230558339
2022,7,Guanajuato,386048.82,304,138086.47999999998,179.57032433587997
2022,7,Guerrero,123318.97,107,77667.63,58.77782030943908
2022,7,Hidalgo,186481.29,135,79923.79000000001,133.32388266372251
2022,7,Jalisco,1349096.82,1041,761303.34,77.20884030273663
2022,7,Michoacán,403957.15,308,203504.56,98.5002940474651
2022,7,Morelos,156635.41,123,46229.409999999996,238.82199664672342
2022,7,México,1374949.45,1047,619210.41,122.04882666620543
2022,7,Nayarit,107954.16,94,55888.189999999995,93.16095225127171
2022,7,Nuevo León,962333.49,805,606310.48,58.71958703402257
2022,7,Oaxaca,124519.36,97,61655.91,101.95851460143885
2022,7,Puebla,371718.8,300,150530.53,146.9391425114892
2022,7,Querétaro,366485.27999999997,293,157787.74999999997,132.26472270502623
2022,7,Quintana Roo,185399.16,184,73053.37999999999,153.7858754789991
2022,7,San Luis Potosí,184645.66,146,105730.34999999999,74.63827557555614
2022,7,Sinaloa,351325.12,313,271071.19,29.60621894196871
2022,7,Sonora,142158.97,122,92285.57,54.042468394571316
2022,7,Tabasco,150582.06,118,66851.42,125.24885784026726
2022,7,Tamaulipas,275371.86,243,178136.51,54.58473953486569
2022,7,Tlaxcala,33388.3,26,22567.739999999998,47.9470252670405
2022,7,Veracruz,414760.04,378,211979.97,95.6600144815569
2022,7,Yucatán,192710.13,188,79147.87,143.48113221492886
2022,7,Zacatecas,65214.48,45,38534.520000000004,69.23651832175409
2022,8,Aguascalientes,107102.22000000002,73,90908.77,17.81285787938833
2022,8,Baja California,194183.76,135,176043.75,10.304262434764091
2022,8,Baja California Sur,94459.75,72,55237.1,71.00780091641306
2022,8,Campeche,47591.01,44,28820.83,65.12713200834257
2022,8,Chiapas,213019.36,155,113625.82999999999,87.4744149283662
2022,8,Chihuahua,331201.38,240,209438.97000000003,58.13741826556919
2022,8,Ciudad de México,2609301.8200000003,1894,1794372.51,45.4158378741547
2022,8,Coahuila,329890.07,240,180254.52,83.01348005031997
2022,8,Colima,84872.51000000001,64,59390.87000000001,42.904978492485455
2022,8,Durango,152351.0,105,55918.54,172.4516770287636
2022,8,Guanajuato,483104.76,336,239839.37999999998,101.42845599417412
2022,8,Guerrero,91980.83,74,56439.47,62.972526141723165
2022,8,Hidalgo,201541.88999999998,150,143289.52,40.653615142265814
2022,8,Jalisco,1450928.29,1085,1000729.3099999999,44.9870884665105
2022,8,Michoacán,548694.52,396,296023.99,85.3547477689224
2022,8,Morelos,133859.82,100,91187.62,46.796045340365296
2022,8,México,1739335.23,1252,1116719.87,55.75394301885215
2022,8,Nayarit,120050.40999999999,87,68871.57,74.31054642721224
2022,8,Nuevo León,1233170.52,969,947304.5000000001,30.176782650140467
2022,8,Oaxaca,142650.58,111,104777.1,36.14671526507222
2022,8,Puebla,504720.70999999996,358,284655.14,77.30953672573766
2022,8,Querétaro,389344.35,288,250444.46,55.46135458536396
2022,8,Quintana Roo,169050.17,149,96853.8,74.54159774835888
2022,8,San Luis Potosí,209829.02,148,143196.22,46.532513218575176
2022,8,Sinaloa,539683.54,435,350451.33,53.99671617739331
2022,8,Sonora,204495.66,147,133247.27,53.47080656887005
2022,8,Tabasco,143529.47,110,40954.68,250.4592637520303
2022,8,Tamaulipas,322607.55,242,210269.16999999998,53.42598727145782
2022,8,Tlaxcala,35416.009999999995,27,16083.359999999999,120.2028058813581
2022,8,Veracruz,572184.48,440,279777.54000000004,104.51408644167788
2022,8,Yucatán,172489.65,144,122537.78000000001,40.76446464102742
2022,8,Zacatecas,56299.62,41,53117.3,5.991117771422869
2022,9,Aguascalientes,136451.19,87,50966.19,167.72884141427875
2022,9,Baja California,139398.03,93,195208.9,-28.59033066627597
2022,9,Baja California Sur,62414.97,43,46665.84,33.74873354899431
2022,9,Campeche,46069.369999999995,38,32848.43,40.24831628178271
2022,9,Chiapas,122161.29,87,74065.29,64.93730058979045
2022,9,Chihuahua,282583.10000000003,181,215195.71000000002,31.314467188960233
2022,9,Ciudad de México,1892820.2600000002,1268,1308841.02,44.618042304328156
2022,9,Coahuila,254062.38999999998,157,212146.71,19.757874161706297
2022,9,Colima,54827.49,41,112649.68999999999,-51.32921360014395
2022,9,Durango,73491.04000000001,48,98776.34,-25.598539083347276
2022,9,Guanajuato,320612.55,225,258100.06,24.220253958871606
2022,9,Guerrero,97364.1,71,38479.9,153.0258654518333
2022,9,Hidalgo,185383.3,121,104181.32,77.94293641124914
2022,9,Jalisco,1044233.7,716,900758.32,15.928288067325319
2022,9,Michoacán,325330.07,214,254728.81,27.71624458183588
2022,9,Morelos,118904.98,85,68380.76000000001,73.88660202080231
2022,9,México,1238301.61,837,822400.9600000001,50.57151805853923
2022,9,Nayarit,84702.37999999999,65,75147.01999999999,12.715554123104287
2022,9,Nuevo León,950154.88,663,659116.25,44.15588752363487
2022,9,Oaxaca,127704.01999999999,84,95178.76,34.172813346170926
2022,9,Puebla,318122.88999999996,220,220012.9,44.592835238297376
2022,9,Querétaro,313833.14,203,251650.24000000002,24.71004994869069
2022,9,Quintana Roo,147766.88999999998,119,82060.45999999999,80.07075514809446
2022,9,San Luis Potosí,210720.34,143,156131.0,34.96380603467601
2022,9,Sinaloa,404937.27999999997,299,251647.09999999998,60.914741318298525
2022,9,Sonora,197791.42,120,189748.29,4.238841888904508
2022,9,Tabasco,103020.64,78,49761.03999999999,107.03072122286837
2022,9,Tamaulipas,273174.69,193,195430.55000000002,39.780955434040365
2022,9,Tlaxcala,31532.52,20,23188.14,35.98555123438103
2022,9,Veracruz,501778.58999999997,367,201060.85,149.56553700036582
2022,9,Yucatán,134034.32,108,75394.84,77.77651627087478
2022,9,Zacatecas,47005.490000000005,34,42762.06,9.923352616782278
2022,10,Aguascalientes,106384.65000000001,77,71581.58,48.620147808975446
2022,10,Baja California,238022.99,156,266955.33,-10.83789561347212
2022,10,Baja California Sur,90321.05,58,97775.3,-7.623857968218966
2022,10,Campeche,78459.28,61,63065.31,24.409568429933987
2022,10,Chiapas,159032.94,109,101371.04000000001,56.88202468870793
2022,10,Chihuahua,330773.43,204,247080.71,33.8726240506594
2022,10,Ciudad de México,2233724.84,1480,1502521.03,48.6651298318267
2022,10,Coahuila,281503.24,170,203156.27,38.56487914451275
2022,10,Colima,65724.48999999999,45,40895.5,60.71325695981218
2022,10,Durango,140269.5,87,54921.119999999995,155.40174708745926
2022,10,Guanajuato,302606.19,195,197545.71,53.182870941616514
2022,10,Guerrero,121183.91,91,64804.05,87.00051925766985
2022,10,Hidalgo,177929.83,127,78673.21,126.16317549519076
2022,10,Jalisco,1154263.91,780,818276.9400000001,41.06030044058187
2022,10,Michoacán,341537.53,225,200001.53000000003,70.76745862894148
2022,10,Morelos,111190.90000000001,82,73378.48000000001,51.53066675679299
2022,10,México,1214067.4,824,862265.84,40.79966336135964
2022,10,Nayarit,83963.68,51,83364.21,0.719097559972063
2022,10,Nuevo León,1194523.16,774,731832.08,63.22366737462506
2022,10,Oaxaca,135970.31,90,71570.8,89.98014553421227
2022,10,Puebla,364724.66000000003,238,202458.27,80.14806705599136
2022,10,Querétaro,404385.83999999997,273,208689.56,93.77387158226792
2022,10,Quintana Roo,183865.19,132,76828.82,139.31799290943164
2022,10,San Luis Potosí,191326.91,130,130142.0,47.01396167263451
2022,10,Sinaloa,384522.27,263,428919.27999999997,-10.350900990041751
2022,10,Sonora,234963.3,151,194170.35,21.008846098284305
2022,10,Tabasco,113928.04,76,63978.69,78.07185486292387
2022,10,Tamaulipas,300141.19,191,262546.5,14.319250113789368
2022,10,Tlaxcala,46220.409999999996,32,27830.420000000002,66.0787368641939
2022,10,Veracruz,433915.45000000007,302,343719.18,26.241267653437344
2022,10,Yucatán,156656.69999999998,118,78213.0,100.29496375282878
2022,10,Zacatecas,63933.27,41,43407.48,47.28629720039033
2022,11,Aguascalientes,217613.41,156,139244.68,56.281309993315375
2022,11,Baja California,587934.35,703,488762.44000000006,20.290411431778576
2022,11,Baja California Sur,268600.87,197,154207.44,74.18152457494917
2022,11,Campeche,127012.26,100,127560.55,-0.42982724674674744
2022,11,Chiapas,357852.82999999996,282,205032.33,74.53483067767897
2022,11,Chihuahua,686544.24,478,488735.57,40.473557101644964
2022,11,Ciudad de México,4860768.25,3562,3044345.86,59.66544123209444
2022,11,Coahuila,644326.87,466,418251.4600000001,54.05250946404344
2022,11,Colima,128849.52,107,121921.48000000001,5.682378527557239
2022,11,Durango,295886.63,207,164364.79,80.01825695150401
2022,11,Guanajuato,781573.91,583,519598.0,50.418960427099414
2022,11,Guerrero,216578.58,179,161785.15999999997,33.86801360520336
2022,11,Hidalgo,374041.95,273,273103.29000000004,36.95988429872081
2022,11,Jalisco,2840421.0100000002,2140,1905726.59,49.04661691266007
2022,11,Michoacán,815459.94,604,557425.49,46.29039299943029
2022,11,Morelos,231281.3,182,209208.74,10.550496121720345
2022,11,México,2921237.28,2169,2175115.79,34.302610161273286
2022,11,Nayarit,282249.09,207,138574.66,103.68016057192564
2022,11,Nuevo León,2929035.02,2127,1811465.15,61.69425174975076
2022,11,Oaxaca,291070.08,236,185527.27000000002,56.88803053049829
2022,11,Puebla,812999.3799999999,610,540644.3300000001,50.37601152683868
2022,11,Querétaro,785734.5299999999,596,476175.79,65.00934035306581
2022,11,Quintana Roo,317913.39999999997,260,256832.34,23.78246446689695
2022,11,San Luis Potosí,488814.87,348,302603.9,61.53620954653921
2022,11,Sinaloa,1291794.13,967,903310.3500000001,43.00667871236057
2022,11,Sonora,537275.91,362,403563.43000000005,33.13295260673148
2022,11,Tabasco,277887.88,228,225998.96000000005,22.95980477078299
2022,11,Tamaulipas,685200.75,503,462581.14,48.125526691382184
2022,11,Tlaxcala,90962.67,68,65648.34999999999,38.56048171812393
2022,11,Veracruz,1179645.96,919,891429.52,32.33193803139927
2022,11,Yucatán,371421.73000000004,298,325625.91,14.063936128424201
2022,11,Zacatecas,98589.32,70,88932.16,10.859018829633737
2022,12,Aguascalientes,141026.31999999998,92,92233.17,52.90195490407624
2022,12,Baja California,336773.49,-70,308284.23,9.241231703613256
2022,12,Baja California Sur,152397.46000000002,97,73348.64,107.77135063444942
2022,12,Campeche,53070.6,34,77185.36,-31.242660525260234
2022,12,Chiapas,189568.13999999998,128,155591.55000000002,21.83704063620419
2022,12,Chihuahua,372814.08,226,280634.29000000004,32.8469446837733
2022,12,Ciudad de México,1976734.01,1357,1867091.53,5.872367703365885
2022,12,Coahuila,319457.92000000004,204,267677.83,19.34418326687721
2022,12,Colima,119450.28,74,78607.07,51.958697862673155
2022,12,Durango,135935.62,76,105704.49,28.59966497165824
2022,12,Guanajuato,391143.16,257,463127.04,-15.543009537944494
2022,12,Guerrero,95255.35999999999,65,103275.03,-7.765352379950907
2022,12,Hidalgo,149001.34,89,142336.11,4.682740029919331
2022,12,Jalisco,1084005.89,722,1176441.8599999999,-7.85724931617105
2022,12,Michoacán,365684.83,237,282924.95,29.25153119228262
2022,12,Morelos,101724.55000000002,74,128643.42,-20.92518218187917
2022,12,México,1315029.59,878,1183577.22,11.106361949075035
2022,12,Nayarit,106511.64,73,99933.82,6.582176084132471
2022,12,Nuevo León,1284245.23,880,1138069.56,12.844177116906625
2022,12,Oaxaca,133773.48,94,137622.9,-2.7970781025541416
2022,12,Puebla,356897.04,237,337672.45,5.693265766869629
2022,12,Querétaro,357903.57,228,272784.85,31.20360973125892
2022,12,Quintana Roo,178945.39,128,178006.47999999998,0.5274583262362318
2022,12,San Luis Potosí,234852.4,146,205937.87,14.040414227844543
2022,12,Sinaloa,747013.57,509,436875.28,70.99012102492956
2022,12,Sonora,283743.33,173,220642.01,28.598959917016714
2022,12,Tabasco,174523.19,129,132214.2,32.00033733139102
2022,12,Tamaulipas,432659.97,277,322381.56,34.20741868734675
2022,12,Tlaxcala,31457.3,24,36243.08,-13.2046724505754
2022,12,Veracruz,612028.65,419,522784.09,17.07101683220696
2022,12,Yucatán,193233.38,132,157024.47,23.059405963923968
2022,12,Zacatecas,76355.76,47,63451.83,20.336576581006398
2023,1,Aguascalientes,107684.47,94,54621.939999999995,97.14508492375043
2023,1,Baja California,243126.75,2023,142000.13,71.21586437984246
2023,1,Baja California Sur,102529.22,93,52043.0,97.00866591088139
2023,1,Campeche,70752.45999999999,60,38729.19,82.6851013408749
2023,1,Chiapas,214302.02,182,143201.29,49.650900491189695
2023,1,Chihuahua,309632.55999999994,245,208657.51,48.39272260078246
2023,1,Ciudad de México,2598804.74,2290,1791796.99,45.03901694800817
2023,1,Coahuila,312786.1,257,177111.2,76.60435929517723
2023,1,Colima,100930.01000000001,83,48450.87,108.31413347170032
2023,1,Durango,105528.36,90,89277.43000000001,18.20273052214876
2023,1,Guanajuato,363792.96,303,249712.3,45.68483811169896
2023,1,Guerrero,169164.35,154,78829.22,114.59599625621057
2023,1,Hidalgo,198863.05000000002,169,142368.9,39.68152454644239
2023,1,Jalisco,1193550.55,1084,897938.89,32.92113341922411
2023,1,Michoacán,414885.92000000004,339,302806.82,37.013400160538005
2023,1,Morelos,131733.74,122,80822.94,62.99053214347311
2023,1,México,1809187.6,1577,1003296.09,80.32439456631393
2023,1,Nayarit,144446.66999999998,130,69998.14,106.35786893766033
2023,1,Nuevo León,1305285.66,1173,825752.37,58.072287458284855
2023,1,Oaxaca,184315.55,155,76070.36,142.2961453054777
2023,1,Puebla,517242.31,440,266017.66,94.43908723954645
2023,1,Querétaro,400170.32,343,246872.55999999997,62.095908917540314
2023,1,Quintana Roo,175146.15,157,112438.69,55.77035805024053
2023,1,San Luis Potosí,236055.72,184,171649.4,37.52201871955277
2023,1,Sinaloa,565489.29,528,326465.19999999995,73.21579451653656
2023,1,Sonora,187982.26,157,120076.92999999998,56.5515207625645
2023,1,Tabasco,150312.93,147,93179.28,61.315831159030196
2023,1,Tamaulipas,361226.5,295,317864.89,13.641522346176698
2023,1,Tlaxcala,62878.51,67,23436.27,168.2957228262006
2023,1,Veracruz,662811.03,583,341299.55,94.2021400262614
2023,1,Yucatán,206218.19,184,161223.89,27.907960786704738
2023,1,Zacatecas,86806.02,73,66456.41,30.62098900617713
2023,2,Aguascalientes,105405.77,83,86176.06,22.314445566436905
2023,2,Baja California,232454.38,-1647,227615.68,2.1258201543935864
2023,2,Baja California Sur,115784.26000000001,90,82478.98000000001,40.38032478093206
2023,2,Campeche,88320.6,66,63094.490000000005,39.9814785728516
2023,2,Chiapas,232509.01,184,155464.47,49.557651339884934
2023,2,Chihuahua,362303.72000000003,275,232210.36,56.023925892023094
2023,2,Ciudad de México,2307566.56,1869,1745515.15,32.199744012534076
2023,2,Coahuila,309273.83,238,217621.33,42.11558673959029
2023,2,Colima,84130.25,77,42862.59,96.2789696096293
2023,2,Durango,120712.99,87,99474.87,21.350236496916267
2023,2,Guanajuato,385502.35000000003,319,320126.99,20.421695777666248
2023,2,Guerrero,158572.03,134,82807.74,91.49421298057403
2023,2,Hidalgo,184000.28000000003,144,146597.59,25.513850534650693
2023,2,Jalisco,1184313.7,958,938242.59,26.226810914648418
2023,2,Michoacán,400704.62,312,313089.43,27.98407790387558
2023,2,Morelos,142726.26,119,90071.6,58.45867065756576
2023,2,México,1492126.28,1173,1113491.64,34.004264279882705
2023,2,Nayarit,142607.16999999998,113,95101.27,49.95296067024129
2023,2,Nuevo León,1303101.1500000001,1041,964314.19,35.13242504499495
2023,2,Oaxaca,144862.27,110,112044.63,29.289792826305007
2023,2,Puebla,413385.1,346,277784.56,48.81500253289815
2023,2,Querétaro,380267.06000000006,320,268879.2,41.42672992183852
2023,2,Quintana Roo,214046.62,189,183927.97,16.37524189496573
2023,2,San Luis Potosí,259505.08,207,154523.3,67.93912633240424
2023,2,Sinaloa,587070.62,476,411641.86,42.61684173713529
2023,2,Sonora,187600.51,140,167445.39,12.036831829171286
2023,2,Tabasco,164940.93,144,114720.87,43.77587094658539
2023,2,Tamaulipas,343036.97000000003,245,359295.56,-4.525129673186044
2023,2,Tlaxcala,40937.78,36,17482.79,134.16045150688188
2023,2,Veracruz,689062.22,550,532934.57,29.295838324017907
2023,2,Yucatán,281834.57,233,169934.27,65.84916626881677
2023,2,Zacatecas,41845.09,40,53828.03,-22.26152433964238
2023,3,Aguascalientes,125398.39000000001,100,91135.55,37.59547179997269
2023,3,Baja California,258775.71,216,167985.16999999998,54.04675900854821
2023,3,Baja California Sur,148098.55000000002,115,100808.63,46.91058692098088
2023,3,Campeche,40213.33,32,43686.97,-7.951203757092788
2023,3,Chiapas,204184.13999999998,165,117393.03,73.93208097618742
2023,3,Chihuahua,372429.22000000003,296,164328.55,126.63695383425464
2023,3,Ciudad de México,2677891.46,2337,1611741.83,66.14890860033084
2023,3,Coahuila,262738.23,224,186817.07,40.639305605210474
2023,3,Colima,82036.54,69,74459.24,10.176440157057725
2023,3,Durango,116699.59,98,58108.55,100.83032531357259
2023,3,Guanajuato,372248.15,293,228917.74,62.612189863485476
2023,3,Guerrero,124119.68,106,72031.34,72.31344023309853
2023,3,Hidalgo,289692.21,247,141810.02,104.28190476244205
2023,3,Jalisco,1126431.32,926,1074850.34,4.798898793668333
2023,3,Michoacán,363021.48,302,273727.82,32.62133165711836
2023,3,Morelos,131102.34,113,103155.11,27.09243390850923
2023,3,México,1816249.1800000002,1554,938211.9500000001,93.5862338994936
2023,3,Nayarit,126630.31,97,101380.18999999999,24.906364843072414
2023,3,Nuevo León,1274175.16,1030,925644.9,37.6526959744498
2023,3,Oaxaca,178951.61,151,134669.93,32.88163883355401
2023,3,Puebla,506225.08999999997,430,280760.75999999995,80.304786894009
2023,3,Querétaro,413395.31,342,245063.04,68.68937478291299
2023,3,Quintana Roo,187294.65,157,150742.74,24.247874225982628
2023,3,San Luis Potosí,210193.44999999998,168,158967.50999999998,32.22415699912518
2023,3,Sinaloa,468316.99,368,458567.02999999997,2.1261798956632405
2023,3,Sonora,183325.64,144,176813.92,3.6828095887473116
2023,3,Tabasco,156169.47,126,102802.82,51.91165962178857
2023,3,Tamaulipas,310003.36,230,250401.68000000002,23.802428162622537
2023,3,Tlaxcala,65617.34,55,34283.55,91.39599020521501
2023,3,Veracruz,485636.0,384,381241.79,27.382677539101895
2023,3,Yucatán,170412.14,151,144170.64,18.201694880455545
2023,3,Zacatecas,96480.71,75,53917.74,78.94056761281169
2023,4,Aguascalientes,125501.98999999999,95,89879.94,39.632925878677696
2023,4,Baja California,175214.16,140,242364.81,-27.706435600118677
2023,4,Baja California Sur,124826.48999999999,101,142497.57,-12.400969363898637
2023,4,Campeche,46952.58,40,78824.89,-40.434322204572695
2023,4,Chiapas,169900.12,135,144257.92,17.77524589291179
2023,4,Chihuahua,404957.41,295,228498.48,77.22542837046441
2023,4,Ciudad de México,2027837.37,1608,1852699.53,9.453116231966662
2023,4,Coahuila,305371.49,234,231508.74,31.904950975069017
2023,4,Colima,83465.67000000001,65,93416.25,-10.651872666693416
2023,4,Durango,105966.93000000001,77,114880.87999999999,-7.759298153008563
2023,4,Guanajuato,421895.35,331,289056.98,45.955773148948005
2023,4,Guerrero,126836.06999999999,100,152983.08000000002,-17.091439131700067
2023,4,Hidalgo,172520.16,131,111153.27,55.20925295315199
2023,4,Jalisco,1134660.82,897,1098978.85,3.2468295454457534
2023,4,Michoacán,380241.83999999997,290,368809.27,3.099859718818876
2023,4,Morelos,128805.55000000002,108,125092.06999999999,2.9685974498623495
2023,4,México,1345071.58,1079,1119639.44,20.1343514658612
2023,4,Nayarit,105574.4,84,120472.92000000001,-12.366696183673492
2023,4,Nuevo León,1263626.55,988,1231601.0,2.6003186096795994
2023,4,Oaxaca,125365.45999999999,99,114492.36,9.496790877574705
2023,4,Puebla,294311.84,236,339719.52,-13.366226350490543
2023,4,Querétaro,318403.83999999997,256,312301.94,1.9538463321745505
2023,4,Quintana Roo,217374.36000000002,168,188277.35,15.454333726282002
2023,4,San Luis Potosí,214226.16,159,194665.09999999998,10.048570596372965
2023,4,Sinaloa,431315.56,349,461765.5,-6.594243181874783
2023,4,Sonora,150850.0,116,196558.72999999998,-23.25448989215589
2023,4,Tabasco,195414.22,145,121520.69,60.80736539596673
2023,4,Tamaulipas,337889.25,260,294975.47,14.548253792086518
2023,4,Tlaxcala,37286.229999999996,29,28277.789999999997,31.856944973422603
2023,4,Veracruz,670584.0399999999,540,536624.96,24.9632592565206
2023,4,Yucatán,190892.43,146,171487.71,11.31551642971966
2023,4,Zacatecas,76630.23999999999,56,41716.450000000004,83.6930994847356
2023,5,Aguascalientes,171062.47999999998,139,149147.03,14.693856123048498
2023,5,Baja California,311128.02,243,316320.24,-1.6414441263701534
2023,5,Baja California Sur,169687.94,152,115285.92,47.188780728817534
2023,5,Campeche,81867.05,62,77454.6,5.696821105525038
2023,5,Chiapas,187271.96,155,232058.99,-19.29984699149126
2023,5,Chihuahua,476183.01,376,346269.69,37.51795890653901
2023,5,Ciudad de México,2576056.7,2150,3367925.98,-23.512074929865285
2023,5,Coahuila,362270.25,296,379129.37,-4.44679872730514
2023,5,Colima,89777.85,70,139579.37,-35.67971398638638
2023,5,Durango,108910.12,88,157311.44999999998,-30.767836670503
2023,5,Guanajuato,444796.62000000005,369,467124.9,-4.7799378710062275
2023,5,Guerrero,165878.91,140,122430.95,35.48772593858008
2023,5,Hidalgo,240015.14,188,211884.7,13.276296023261708
2023,5,Jalisco,1407580.73,1189,1687937.92,-16.609449120024504
2023,5,Michoacán,409487.52999999997,329,506160.2,-19.099223921596373
2023,5,Morelos,152278.47999999998,119,154972.69,-1.7385063135962993
2023,5,México,1794869.05,1521,1878469.97,-4.450479450571144
2023,5,Nayarit,153991.28,131,129249.18,19.142945433000044
2023,5,Nuevo León,1451245.8,1190,1637661.18,-11.383024906287385
2023,5,Oaxaca,154410.11,124,159522.15,-3.2045957254212083
2023,5,Puebla,557990.97,457,521361.06000000006,7.02582390790749
2023,5,Querétaro,443521.7,365,447288.07,-0.8420457089320526
2023,5,Quintana Roo,233226.32,210,262017.34,-10.98821169621827
2023,5,San Luis Potosí,272706.77999999997,226,292576.96,-6.7914370290811865
2023,5,Sinaloa,575659.19,490,622332.04,-7.499670111794356
2023,5,Sonora,262612.04,217,336126.77999999997,-21.871134457064088
2023,5,Tabasco,205919.41999999998,171,210673.57,-2.2566428242517667
2023,5,Tamaulipas,400961.41,313,327922.58,22.273193264092992
2023,5,Tlaxcala,55178.34,54,52463.31,5.1751023715430815
2023,5,Veracruz,697751.91,572,711481.14,-1.9296688595287264
2023,5,Yucatán,280816.65,231,274519.57,2.2938546785571665
2023,5,Zacatecas,65192.090000000004,49,56497.71000000001,15.388906913218245
2023,6,Aguascalientes,99398.02000000002,70,58497.46,69.91852295809086
2023,6,Baja California,230584.38,175,138364.63999999998,66.64978855869536
2023,6,Baja California Sur,114771.21,86,32027.15,258.3559885909298
2023,6,Campeche,93743.43,83,22221.87,321.85212135612346
2023,6,Chiapas,246852.01,196,70772.34,248.79729849260323
2023,6,Chihuahua,415199.95999999996,334,117475.37,253.43575423512178
2023,6,Ciudad de México,2296047.77,1961,1258276.4,82.47562856618785
2023,6,Coahuila,325052.63,255,168981.37000000002,92.36003945286984
2023,6,Colima,63470.94,51,63643.64,-0.2713546868155201
2023,6,Durango,134922.06,111,60061.67,124.639208333701
2023,6,Guanajuato,399756.18,317,158601.68000000002,152.0504070322584
2023,6,Guerrero,108038.94,97,60731.85,77.8950254273499
2023,6,Hidalgo,227402.85,187,92751.86,145.17335824855695
2023,6,Jalisco,1294811.15,1043,591071.91,119.06152671000723
2023,6,Michoacán,472070.2,374,187060.09,152.3628637193535
2023,6,Morelos,168770.07,137,94417.57,78.74858461195305
2023,6,México,1534355.35,1282,733695.4700000001,109.12700333286777
2023,6,Nayarit,109534.05,88,31988.600000000002,242.41589191149347
2023,6,Nuevo León,1170882.8099999998,945,492500.78,137.74232601215368
2023,6,Oaxaca,179105.66,142,90315.45,98.31120810448269
2023,6,Puebla,430727.36000000004,355,217732.98,97.82366456381575
2023,6,Querétaro,432180.10000000003,334,194739.96999999997,121.92675699806263
2023,6,Quintana Roo,240019.57,200,134942.62,77.86787450843923
2023,6,San Luis Potosí,248932.37,183,102725.01000000001,142.32888368665039
2023,6,Sinaloa,544064.6799999999,449,180665.06,201.1454898916259
2023,6,Sonora,228456.34999999998,190,71041.89,221.5797749750182
2023,6,Tabasco,206727.51,173,100026.18,106.67340290311999
2023,6,Tamaulipas,290531.02,229,184172.32,57.749557588241274
2023,6,Tlaxcala,57385.47,52,19008.46,201.89436703446782
2023,6,Veracruz,606707.11,495,230799.52000000002,162.87191151870678
2023,6,Yucatán,214320.99,182,91919.26999999999,133.16219765452882
2023,6,Zacatecas,73441.1,62,30268.170000000002,142.63475459533893
2023,7,Aguascalientes,188589.52,166,97995.71,92.44671016721036
2023,7,Baja California,243399.18,208,173501.72,40.28632108085153
2023,7,Baja California Sur,151241.27,141,91011.65,66.17792337574365
2023,7,Campeche,121988.94,110,66213.05,84.23700463881364
2023,7,Chiapas,270525.4,252,155893.65,73.5320200662439
2023,7,Chihuahua,490145.39,409,214317.27,128.70083684809907
2023,7,Ciudad de México,2899607.9299999997,2607,2192663.06,32.24138185645357
2023,7,Coahuila,351222.98,303,244867.78,43.43372574374627
2023,7,Colima,132079.38,110,130122.46999999999,1.5038985964530325
2023,7,Durango,164941.53,152,128030.85,28.829520385125925
2023,7,Guanajuato,488688.5,404,386048.82,26.587228009141434
